9789607706669,9463,"Cinema Italia: Primo Fascicolo (Io Non Ho Paura - Il Ladro DI Bambini)",155.00,30.0
9781439808382,45,"Data Mining Theories, Algorithms, and Examples ",125.95,40.0
9780375850875,2888,"Liar & Spy",6.99,42.0
9780375857874,2888,"Young Fredle",6.99,42.0
9780064408561,2994,"Our Only May Amelia",6.99,42.0
9780545418737,6636,Cardboard,12.99,42.0
9781554532445,5627,"Transformed : How Everyday Things Are Made",16.95,42.0
9780060507831,2884,"Athletic Shorts : Six Short Stories",7.99,42.0
9780763660659,535,"Monster Calls : Inspired by an Idea from Siobhan Dowd",12.00,42.0
9781416918820,2883,"The Thing About Luck",16.99,42.0
9780689824753,2397,"Among the Hidden (Shadow Children) book 1",7.99,42.0
9780142424353,83,"Lions of Little Rock",7.99,42.0
9781897066195,8313,"How Basketball Works (How Sports Work)",9.95,42.0
9780892729456,7926,"Lost Trail : Nine Days Alone in the Wilderness",14.95,42.0
9780803738553,4846,"Counting by 7s",16.99,42.0
9780440407126,3761,"Guts : The True Stories Behind Hatchet and the Brian Books",6.99,42.0
9781442493858,2397,"What My Mother Doesn't Know",9.99,42.0
9780061730955,8013,"Never Fall Down",9.99,42.0
9781451675047,282,"Magic of Reality : How We Know What's Really True",16.00,42.0
9780316213523,128,"We Are Anonymous: Inside the Hacker World of Lulzsec, Anonymous, and the Global Cyber Insurgency",16.00,42.0
9780316206938,122,"I Funny",15.99,42.0
9780062224071,2994,"Fortunately, the Milk",14.99,42.0
9781846862021,2902,"Great Race : The Story of the Chinese Zodiac",7.99,42.0
9780778718963,5302,"Endangered Tigers",7.95,42.0
9780689820083,8788,"Table Where Rich People Sit",7.99,42.0
9781416909057,9471,"Amelia's Notebook (Amelia)",12.99,42.0
9780892392070,5479,"Family Pictures / Cuadros De Familia",9.95,42.0
9780698116269,83,"Rough-Face Girl",7.99,42.0
9781933693989,5550,"Maximilian & the Mystery of the Guardian Angel : A Bilingual Lucha Libre Thriller",12.95,42.0
9781598899214,8430,"Dead Man's Map",6.95,42.0
9780316113694,122,"Name of This Book Is Secret (Secret Series 1)",8.99,42.0
9781429662604,4605,"Build Your Own Car, Rocket, and Other Things That Go",7.95,42.0
9780142300183,83,"Tallchief : America's Prima Ballerina",6.99,42.0
9781448856619,5551,"How to Start Your Own Band",12.95,23.0
9780689867460,2883,"Sea of Trolls",9.99,42.0
9780395764831,5181,"Across America on an Emigrant Train",10.95,42.0
9780756545321,2844,"Setting Up the Shot : Photography",7.95,42.0
9781432955441,5948,"Cyber Bullying (Hot Topics)",9.99,42.0
9781416975779,2380,"Virtual War",10.99,42.0
9780807573365,349,"Shelter Dogs : Amazing Stories of Adopted Strays",7.99,42.0
9780142403709,83,"Al Capone Does My Shirts",7.99,42.0
9780395137147,5181,"Adventures of the Greek Heroes",6.95,42.0
9780152066444,5181,"If a Tree Falls at Lunch Period",6.99,42.0
9781620297674,3781,"Imitation of Christ",6.99,42.0
9780061992278,55,"The One and Only Ivan (Age 8-12)",7.99,42.0
9781438073996,5,"Barron's TOEIC Practice Exams  w/MP3 Audio CD O/P",34.99,42.0
9780470102107,40,"Little Book of Common Sense Investing ",24.95,35.0
9780199663309,28,"Compact Oxford Spanish Dictionary (Spanish-English / English-Spanish)",21.95,42.0
9784805310779,340,"All About Japan : Stories, Songs, Crafts and More",16.95,42.0
9780763673666,535,Gorilla,7.99,42.0
9789812469700,638,"Berlitz French Flash Cards",8.95,42.0
9781846861567,2902,"Playtime Rhymes : For Little People w/CD",19.99,42.0
9781846860133,2902,"The Barefoot Book of Animal Tales w/CD",16.99,42.0
9781846860720,2902,"Three Billy Goats Gruff w/CD",9.99,42.0
9781846868030,2902,"Kite Princess w/CD",16.99,42.0
9781841481319,2902,"Barefoot Book of Pirates",15.99,42.0
9781846861499,2902,"Storytime : First Tales for Sharing",15.99,42.0
9781846863868,2902,"Bear in a Square/ L'Ours Dans Le Carre",6.99,42.0
9781841483733,2902,"Bear About Town",6.99,42.0
9781841489254,2902,"Bear at Home",6.99,42.0
9781841482873,2902,"Bear in a Square",6.99,42.0
9781846860065,2902,"Bear at Work",6.99,42.0
9781846865916,2902,"Octopus Opposites",7.99,42.0
9781841489230,2902,"Bear in Sunshine",6.99,42.0
9781846865169,2902,"Bear's Birthday",6.99,42.0
9781846867705,2902,"Bear at Work / L'Ours Au Travail",6.99,42.0
9780446572989,6346,Innocent,9.99,42.0
9780446556699,6234,Drop,9.99,42.0
9781455550616,6234,"The Black Echo (A Harry Bosch Novel",10.00,42.0
9780446556729,6234,"The Black Box (Harry Bosch)",10.00,42.0
9781846867729,2902,"Bear's Busy Family / LA Famille Active De L'Ours",6.99,42.0
9780679886327,2864,"Berenstain Bears Inside, Outside, Upside Down",4.99,42.0
9780679886303,2864,"Berenstain Bears Old Hat, New Hat",4.99,42.0
9780679887171,2864,"Big Bear, Small Bear",3.99,42.0
9780822350378,2658,"How a Revolutionary Art Became Official Culture : Murals, Museums, and the Mexican State",24.95,40.0
9782090324259,712,"Junior Plus 1 - DVD NTSC  (600419) (DRO)",994.00,20.0
9780321809285,8120,"Basic Chemistry",200.20,35.0
9781133602279,222,"Chemistry for Today : General, Organic, and Biochemistry",311.95,23.0
9782321002147,9140,"Le Robert De Poche Dictionnaire 2014 (600827)  (DRO)",252.00,30.0
9781933492346,6105,"Daily Zoo : Keeping the Doctor at Bay With a Drawing a Day",19.95,42.0
9781933492445,6105,"Daily Zoo Year 2 : Still Keeping the Doctor at Bay With a Drawing a Day",19.95,42.0
9780500290712,684,"Sustainable Materials, Processes and Production",29.95,42.0
9780062073563,261,"Murder of Roger Ackroyd",13.99,42.0
9781592294428,3463,"SAP ERP HCM InfoTypes",69.95,5.0
9780062204578,261,Autobiography,18.99,42.0
9780062073716,261,"Miss Marple : The Complete Short Stories",13.99,42.0
9780062073617,261,"Body in the Library",13.99,42.0
9780062073877,261,"Big Four : A Hercule Poirot Mystery",12.99,42.0
9780062073778,261,"One, Two, Buckle My Shoe : A Hercule Poirot Mystery",12.99,42.0
9780062073723,261,"Sleeping Murder",12.99,42.0
9780062073570,261,"Five Little Pigs : A Hercule Poirot Mystery",12.99,42.0
9780062073907,261,"Murder in Mesopotamia : A Hercule Poirot Mystery",12.99,42.0
9780062073846,261,"Taken at the Flood : A Hercule Poirot Mystery",12.99,42.0
9780062073839,261,"Three Act Tragedy",12.99,42.0
9780073525525,25,"Inquiry into Life",242.33,35.0
9780077221294,5214,"Precalculus : Graphs and Models",261.33,35.0
9781857885798,7162,"Innovation Zone : How Great Companies Re-Innovate for Amazing Success",27.95,23.0
9780078038341,25,"The Philosophical Journey: An Interactive Approach",188.67,35.0
9780323085939,183,"Middleton's Allergy: Principles and Practice 8th ED. 2 Vol. Set  (Expert Consult Premium Edition - Enhanced Online Features and Print)",379.00,35.0
9780448455976,186,"Very Hungry Caterpillar's Finger Puppet Book",12.99,42.0
9780545026031,3960,"Old MacDonald : A Hand-Puppet Board Book",12.99,42.0
9780804842013,340,"Chinese Characters Flash Cards : Vol 1/ Elementary ",19.95,42.0
9780736431187,157,"Frozen Junior Novelization (Disney Frozen)",4.99,42.0
9780385371414,157,"Mr. Peabody & Sherman Junior Novelization ",5.99,42.0
9781604693874,433,Plantiful,24.95,42.0
9781465416025,660,"The Human Brain Book",40.00,42.0
9781451193244,21,"Understanding High Cholesterol",19.95,35.0
9781444174298,45,"100 Cases in Clinical Medicine",35.95,40.0
9780323221481,130,"Textbook of Physical Diagnosis: History and Examination",110.00,35.0
9780323169530,130,"Seidel`s Physical Examination Handbook",56.95,35.0
9780199790555,28,"The ADHD Explosion",35.00,40.0
9780071817479,25,"McGraw-Hill's GRE with CD-ROM, 2014 Edition: Strategies + 8 Practice Tests + Test Planner App (Mcgraw-Hill's Gre (Book & CD-Rom)",35.00,42.0
9780199605415,28,"The British Empire A Very Short Introduction",11.95,40.0
9780199782864,28,"The Silk Road A Very Short Introduction",11.95,40.0
9780199603930,28,"The Palestinian-Israeli Conflict A Very Short Introduction",11.95,40.0
9780316218474,122,"You Read to Me, I'll Read to You : Very Short Fables to Read Together",7.00,42.0
9780736426794,3309,"Tangled : The Junior Novelization ",4.99,42.0
9780736429122,3309,"Brave : The Junior Novelization",4.99,42.0
9780500289068,684,"Cracking Animation : The Aardman Book of 3-D Animation",31.95,42.0
9780071820721,25,"Practice Makes Perfect English Vocabulary Games",15.00,42.0
9781444179583,4654,"Portuguese Grammar You Really Need to Know: A Teach Yourself Guide",20.00,42.0
9780415580243,172,"Acting for Animators",44.95,40.0
9781552780930,9499,"Cartoon Capers: The History of Canadian Animators",29.95,19.0
9780253218384,7070,"Yuri Norstein and Tale of Tales : An Animator's Journey",27.95,23.0
9780813124070,4475,"Drawing the Line : The Untold Story of the Animation Unions from Bosko to Bart Simpson",35.00,15.0
9780813123554,4475,"Out Of The Inkwell: Max Fleischer And The Animation Revolution",50.00,15.0
9780071470506,2363,"Correct Your English Errors : Avoid 99% of the Common Mistakes Made by Learners of English",16.00,42.0
9781589650022,9282,"Gardner's Guide to Feature Animation Writing: The Writer's Road Map",29.95,27.0
9782090382969,712,"Les Trois Mousquetaires A1 Livre + CD (Graphique) (600858)",250.00,25.0
9782090382976,712,"Les Miserables d'apres Hugo A1/A2 Livre + CD (collection Amis et compagnie) (600859)",250.00,25.0
9782090382983,712,"Contes Et Nouvelles d'apres Maupassant A2/B1 Livre+ Audio CD (600860) (collection Amis et compagnie)",250.00,25.0
9781841350134,9130,"My First Copy Colouring Book: Puppy",3.25,42.0
9781615930593,6908,"Something Startling Happens : The 120 Story Beats Every Writer Needs to Know",24.95,42.0
9781423142003,2801,"Mark of Athena  (Heroes of Olympus Book 3)",9.99,42.0
9780132314831,76,"Tips for Teaching Listening : A Practical Approach",437.00,35.0
9781118575048,318,"Mastering AutoCAD 2014 and AutoCAD LT 2014",59.99,35.0
9781438074450,5,"Barron's Essential Words for the TOEIC 5ED w/MP3 CD ",18.99,42.0
9781565121652,2479,"Crime in the Neighborhood : A Novel",17.95,42.0
9780375726712,139,"Coffin for Dimitrios (Vintage Crime/Black Lizard)",14.95,42.0
9780440153252,176,"Hollywood Babylon",9.99,42.0
9780547248882,5181,"Seesaw Girl (Age 7-10)",6.99,42.0
9780062327963,2994,"Unite Me (Shatter Me Novellas: Fracture Me & Destroy Me)",8.99,42.0
9780942961317,9503,"Line Between Us : Teaching About the Border and Mexican Immigration",16.95,42.0
9780942961393,9503,"People's History for the Classroom",12.95,42.0
9780942961287,9503,"Rethinking Globalization: Teaching for Justice in an Unjust World",19.95,42.0
9780756689704,2933,"Psychology Book",25.00,42.0
9781585428519,2593,"Now Write! Screenwriting : Exercises by Today's Best Writers and Teachers",14.95,42.0
9780321595584,2644,"Foundations of Astrophysics",192.20,35.0
9781405081948,1964,"Business Upper-Intermediate: Teacher's Book",243.00,25.0
9780230021525,1964,"Business Advanced: Teacher's Book",243.00,25.0
9780062059970,6127,"Elite (Selection Book 2)",9.99,42.0
9780062059994,6127,"One (Selection Book 3) (DRO)",17.99,42.0
9780062318329,6127,"Prince & the Guard (Selection Novella 1 & 2)",9.99,42.0
9780123746269,74,"Biomaterials Science : An Introduction to Materials in Medicine",129.95,35.0
9780061558894,6862,"Collected Poems",17.99,42.0
9781455737338,12,"Epidemiology: with STUDENT CONSULT Online Access, 5e",52.95,35.0
9780080994246,12,"Future Energy: Improved, Sustainable and Clean Options for Our Planet",110.00,35.0
9780470596265,3164,"Great Workplace : How to Build It, How to Keep It, and Why It Matters",27.95,35.0
9780470558423,3164,"Responsibility Revolution : How the Next Generation of Businesses Will Win",27.95,35.0
9780865717367,2942,"The Five Stages of Collapse: A Survivor's Toolkit",19.95,42.0
9781405878869,1059,"Penguin Reader 3 An Ideal Husband Audio Pack OP",212.00,35.0
9781408289600,1059,"Penguin Reader 4 Inventions That Changed the World + MP3",212.00,35.0
9781408276488,1059,"Penguin Reader 5 Pride and Prejudice +MP3",212.00,35.0
9780729541688,182,"Examination Medicine",87.95,35.0
9780323187350,130,"Pathophysiology The Biologic Basis for Disease in Adultls and Children",170.95,35.0
9780814789230,366,"Chained to the Desk",18.95,42.0
9781423160281,2887,"Finding Nemo: Read-Along Storybook + CD",6.99,42.0
9780736424233,3309,"Ratatouille (Little Golden Book)",3.99,42.0
9780736430623,3309,"Frozen Troll Magic  (Disney Frozen) (Color Plus Chunky Crayons)",3.99,42.0
9780471757726,40,"Mastering Family Therapy : Journeys of Growth and Transformation",60.00,35.0
9780205470129,8120,"Assessing Families and Couples : From Symptom to System",85.00,35.0
9780321775658,344,"Campbell Biology 10th Ed.",242.00,35.0
9780147513731,4631,"Fault in Our Stars (Movie Tie-in)",12.99,42.0
9780849922077,386,"Heaven is for Real MTI: A Little Boy's Astounding Story of His Trip to Heaven and Back ",16.99,42.0
9780133439274,90,"Engineering Economy",215.40,35.0
9781626860971,8528,"Common Sense and Selected Works of Thomas Paine (Canterbury Classics)",14.95,42.0
9781626862586,8528,"Jungle Book  (Canterbury Classics)",14.95,42.0
9781626862555,8528,"Strange Case of Dr. Jekyll and Mr. Hyde & Other Stories  (Canterbury Classics)",14.95,42.0
9781626862593,8528,"Hans Christian Andersen Tales (Canterbury Classics)",14.95,42.0
9781626862579,8528,"Black Beauty (Canterbury Classics)",14.95,42.0
9782090380279,712,"Grammaire Contrastive pour Hispanophones A1/A2 w/Corriges & Audio CD (600826)",567.00,25.0
9781250034342,1109,"Hunting Eve",144.00,40.0
9781623611255,7131,"Chicken Soup for the Soul at Work",144.00,40.0
9781476772370,260,"White Princess",144.00,40.0
9781742208749,22,"Lonely Planet Amsterdam",21.99,50.0
9781742201337,22,"Lonely Planet Bhutan",29.99,50.0
9781742207261,22,"Lonely Planet Greece",24.99,50.0
9781742207278,22,"Lonely Planet Greek Islands",24.99,50.0
9781742207490,22,"Lonely Planet Ireland",24.99,50.0
9781741793369,22,"Lonely Planet Lao Phrasebook & Dictionary",9.99,50.0
9781741793376,22,"Lonely Planet Malay Phrasebook & Dictionary",9.99,50.0
9781743211847,22,"Lonely Planet Mongolian Phrasebook & Dictionary",9.99,50.0
9781742203003,22,"Lonely Planet New England",24.99,50.0
9781742208763,22,"Lonely Planet Pocket London",13.99,50.0
9781742208756,22,"Lonely Planet San Francisco Pocket Guide",13.99,50.0
9781742200521,22,"Lonely Planet Portugal",24.99,50.0
9781742207513,22,"Lonely Planet Southern Italy",24.99,50.0
9781742201351,22,"Lonely Planet Taiwan",27.99,50.0
9781743214305,22,"Lonely Planet The World`s Great Wonders",24.99,50.0
9781742207414,22,"Lonely Planet USA",29.99,50.0
9781742200637,22,"Lonely Planet USA's Best Trips",24.99,50.0
9781855755604,5823,"Dialogical Therapist",37.95,23.0
9782090313420,712,"La Planete Des Singes - Niveau 5 - B1 + Audio CD (600854) ",250.00,25.0
9782090313383,712,"Les Phosphorescents - Niveau 5 - B1 + Audio CD (600855)",250.00,25.0
9782090313406,712,"Sans Issue - Niveau 5 - B1 + Audio CD (600856)",250.00,25.0
9782090313451,712,"Chantage Dans les Vignes - Niveau 6 - B1 + Audio CD (600857)",250.00,25.0
9782090313352,712,"Vacances a Montreal- Niveau 3 - A2 + Audio CD (600853)",250.00,25.0
9782090313413,712,"Vol a Giverny - Niveau 1 - A1 +  Audio CD (600851)",250.00,25.0
9782090313444,712,"Top Secret - Niveau 2 - A1 + Audio CD (600852)",250.00,25.0
9780262631761,27,"City of Bits: Space, Place, and the Infobahn",21.95,20.0
9780393082876,144,"Smart Cities: Big Data, Civic Hackers, and the Quest for a New Utopia",28.95,42.0
9780324782172,125,"Business Communication and Building High-Performance Teams",276.95,42.0
9781610914239,2320,"How to Study Public Life",35.00,40.0
9780062277534,3481,"Why We Build: Power and Desire in Architecture",30.00,42.0
9780750622677,32,"Sir Banister Fletcher's a History of Architecture",240.00,40.0
9781620401934,6240,"Brunelleschi's Dome: How a Renaissance Genius Reinvented Architecture",16.00,42.0
9780307593382,135,"The Parthenon Enigma",35.00,42.0
9781405878296,1059,"Penguin Reader 2 Babe - The Sheep Pig  Audio Pack  (DRO)",177.00,35.0
9780077861605,109,"International Financial Management",281.67,35.0
9780684854557,260,"Courage to Start : A Guide to Running for Your Life",15.00,42.0
9780805071665,342,"(New) Turing Omnibus : 66 Excursions in Computer Science",32.99,42.0
9781285433356,7257,"Contemporary Project Management: Organize/ Plan/ Perform",281.95,23.0
9781107410732,8,"Pauli's Exclusion Principle : The Origin and Validation of a Scientific Principle",75.00,40.0
9781438002941,1035,"Spanish Verb Tenses: Fully Conjugated Verbs (DRO)",14.99,42.0
9781107673014,3603,"Making Connections 3ED 3 Student's Book w/NO Ans",789.00,30.0
9788862640015,9512,"Beyeler: Foundation Bayeler",80.00,11.0
9788862640008,4654,"Menil : The Menil Collection",80.00,42.0
9781592537761,5332,"Butcher's Apprentice : The Expert's Guide to Selecting, Preparing, and Cooking a World of Meat",24.99,42.0
9780557537280,5127,"Cut The Crap And Write That Damn Screenplay!",15.00,10.0
9781490367149,9013,"The Hollywood Pitching Bible: A Practical Guide to Pitching Movies and Television",19.95,10.0
9781408271971,3929,"Longman Thesaurus of American English",29.27,25.0
9781781163245,5628,"Awakening : The Art of Halo 4",34.95,42.0
9781408261293,1059,"Penguin Reader 3 Noughts and Crosses Audio Pack OP",212.00,35.0
9781447925583,1059,"Penguin Reader 3 The Interpreter Audio Pack",212.00,35.0
9781408276341,1059,"Penguin Reader 5 Grapes of Wrath Adiio Pack",212.00,35.0
9781408274385,1059,"Penguin Reader 6 Crime and Punishment Audio Pack",212.00,35.0
9781576262825,45,"Clinical Handbook of Pediatric Endocrinology",39.95,40.0
9781452106502,2745,"Petit Collage Baby Book",19.95,42.0
9780756637231,2933,"Baby's First Year : A Keepsake Journal of Milestone Moments",15.00,42.0
9781423183044,2887,"Baby Einstein Alphabooks",15.99,42.0
9780312516680,5912,"Busy Zoo Cloth Book",9.99,42.0
9781416961734,266,"Little Panda Soft book",9.99,42.0
9781416961758,266,"Little Monkey Soft book",9.99,42.0
9780316083812,122,"Sleepy Kittens for babies",8.99,42.0
9780756658410,2933,"Things That Go (Baby Touch and Feel)",5.99,42.0
9780756671310,2933,"Park (Baby Touch and Feel)",5.99,42.0
9781465414311,880,"Happy Birthday (Baby Touch and Feel)",5.99,42.0
9783110173628,2292,"Selected Writings Volume I Phonological Studies",238.00,20.0
9789027931788,2292,"Selected Writings Volume III Poetry of Grammar and Grammar of Poetry",293.00,20.0
9789027910035,2292,"Selected Writings Volume IV Slavic Epic Studies",266.00,20.0
9789027976864,2292,"Selected Writings Volume V On Verse, Its Masters and Explorers",210.00,20.0
9783110106053,2292,"Selected Writings Volume VI: Early Slavic Paths and Crossroads Part 1 Comparative Slavic Studies. The Cyrillo-Methodian Tradition",182.00,20.0
9783110106060,2292,"Selected Writings Volume VI: Early Slavic Paths and Crossroads Part 2 Medieval Slavic Studies",210.00,20.0
9783110106176,2292,"Selected Writings Volume VII Contributions to Comparative Mythology Studies in Linguistics and Philology, 1972-1982",182.00,20.0
9783110103793,2292,"Selected Writings Volume VIII Major Works 1976-1980. Completion Volume 1",321.00,20.0
9783110307221,2292,"Selected Writings Volume IX,1 Completion, Volume 2/Part 1",210.00,20.0
9780813816685,239,"Nonthermal Processing Technologies for Food",320.00,35.0
9780156907392,159,"To the Lighthouse",13.95,42.0
9780156701600,159,"Orlando : A Biography",14.95,42.0
9782011556981,1038,"500 Exercices de Phonetique (A1/A2) + CD (6H) C/Corr (500497)",685.00,20.0
9780307949769,139," Elsewhere    ",15.00,42.0
9780425236307,2375,Professional,9.99,42.0
9781250031129,3933,"Beautiful Mystery   (Chief Inspector Armand Gamache Mysteries, Bk 8)   ",15.99,42.0
9780345804839,139,"My Beloved World    ",15.95,42.0
9781844489480,7746,"How to Draw People in Simple Steps ",9.95,42.0
9780486498997,11,"1001 Most Useful Spanish Words NEW EDITION",2.50,42.0
9781454905592,1318,"Superfood Smoothies: 100 Delicious, Energizing & Nutrient-dense Recipes ",16.95,42.0
9781581572278,3347,"Best Green Drinks Ever: Boost Your Juice with Protein, Antioxidants and More",14.95,42.0
9780844213231,25,"Easy French Vocabulary Games",8.00,42.0
9780844213309,25,"Easy French Crossword Puzzles",9.00,42.0
9780071603348,2363,"Easy Italian Reader : A Three-Part Text for Beginning Students",20.00,42.0
9780844280530,392,"Easy Italian Crossword Puzzles",8.00,42.0
9780844225081,2363,"Easy German Crossword Puzzles",8.00,42.0
9780844272443,392,"Easy Spanish Crossword Puzzles",8.00,42.0
9780307972422,1140,"Living Language Irish Complete Edition: Beginner to Advanced",49.95,42.0
9780307972415,1140,"Living Language Hindi Complete Edition: Beginner through Advanced Course",49.95,42.0
9788854407824,2545,"The Bride's Album: An Organizer, Journal, and Keepsake for Planning and Remembering the Wedding",24.95,42.0
9788854405653,5888,"Coral Reef",19.95,42.0
9788854407589,2545,"Golf Around the World: The Great Game and Its Most Spectacular Courses",29.95,42.0
9788854407596,2545,"History of Flight: From Leonardo's Flying Machine to the Conquest of Space",29.95,42.0
9788854407602,2545,"I'm a Boy: My First Three Years book",12.95,42.0
9788854407619,2545,"I'm a Girl: My First Three Years book",12.95,42.0
9788854406537,5888,"My Travel Memories",24.95,42.0
9788854404878,5888,"Vanishing Wilderness of Antarctica",24.95,42.0
9780805096231,6488,"Snow White (Les Petits Fairytale)",7.99,42.0
9780805096248,6488,"Cinderella (Les Petits Fairytale)",7.99,42.0
9780805097894,6488,"The Little Mermaid (Les Petits Fairytales)",7.99,42.0
9780805097917,6488,"Sleeping Beauty  (Les Petits Fairytale)",7.99,42.0
9780805097887,6488,"Beauty and the Beast  (Les Petits FairytaleS)",7.99,42.0
9780805099126,6488,"Goldilocks and the Three Bears (Les Petits Fairytales)",7.99,42.0
9780805099058,6488,"Little Red Riding Hood (Les Petits Fairytales)",7.99,42.0
9781612430294,3268,"Poisson Un, Poisson Deux, Poisson Rouge, Poisson Bleu / One Fish, Two Fish, Red Fish, Blue Fish (French Ed.)",12.95,42.0
9781569756881,3268,"Les Oeufs Verts Au Jambon / Green Eggs and Ham (French Ed.)",12.95,42.0
9782035866004,634,"Madame Bovary  (French ED)",12.95,42.0
9780071770873,2363,"Practice Makes Perfect French Conversation",14.00,42.0
9780071762427,2363,"Practice Make Perfect French Vocabulary",14.00,42.0
9781438072814,1035,"Pronounce It Perfectly in French w/Audio Cds",24.99,42.0
9782871421740,9518,"La Chenille Qui Fait Des Trous (French Ed.)",19.95,42.0
9781843651048,6745,"Quentin Blake's Ten Frogs : A Book About Counting in English and French",14.95,42.0
9780547848426,3262,"I Love to Eat : Touch-And-Feel  (Spanish and French Edition)",9.99,42.0
9780547848433,3262,"I Love to Sleep : Touch-And-Feel (Spanish and French Edition)",9.99,42.0
9781407599205,7192,"Lion King: The Magical Story",5.99,42.0
9781407587615,7192,"Bambi: The Magical Story",5.99,42.0
9781445456393,5929,"Littlest Gymnast",6.99,42.0
9781407574424,7192,"Worlds Most Dangerous Animals",9.99,42.0
9781429240024,553,MacroEconomics,184.00,30.0
9781426210440,329,"National Geographic Pocket Guide to the Birds of North America",12.95,42.0
9781455745807,183,"Medical Biochemistry",75.95,35.0
9780702050350,182,"Davidson`s Principles and Practice of Medicine",85.95,35.0
9781451190236,21,"High-Yield Gross Anatomy",39.99,35.0
9781451187588,21,"The Bethesda Handbook of Clinical Oncology",51.00,35.0
9781133958437,4654,"Physical Chemistry",2680.00,10.0
9780123751584,74,"Fenner's Veterinary Virology",125.00,35.0
9780723432371,130,"Clinical Veterinary Microbiology",123.00,35.0
9780062068699,55,"Long War",9.99,42.0
9781439867327,32,"Algae: Anatomy, Biochemistry, and Biotechnology",119.95,40.0
9780199688173,28,"Domestication of Plants in the Old World: The origin and spread of domesticated plants in south-west Asia, Europe, and the Mediterranean Basin",59.95,40.0
9789380026190,4654,"Algal Biology and Biotechnology",89.00,28.0
9781472303554,7192,"Yellow Sunshine Notebook",6.99,42.0
9781472303547,7192,"Silver Fox Journal",6.99,42.0
9781426310942,5641,"National Geographic Kids Bird Guide of North America : The Best Birding Book for Kids from National Geographic's Bird Experts",15.95,42.0
9780226005331,2396,"Religious Question in Modern China",27.50,40.0
9780415755672,32,"Conceptualizing Society",48.95,40.0
9780231134385,106,"The Secret Of The Totem: Religion And Society From McLennan To Freud",70.00,40.0
9789682325021,2957,"Human Beliefs and Values",109.99,5.0
9780547970486,7288,"Little Prince 70th Anniversary Gift Set (Book/CD/Downloadable Audio) ",24.99,42.0
9781936891023,5632,"War of Art: Break Through the Blocks and Win Your Inner Creative Battles",12.95,42.0
9781476737980,2397,"Life in Motion: An Unlikely Ballerina",24.99,42.0
9782090381733,712,"ABC Delf B1 + MP3 CD (600778)",535.00,25.0
9782090381740,712,"ABC Delf B2 + CD Audio (600779)",605.00,25.0
9789056627577,4350,"Dash : The Residential Floor Plan Standard and Ideal / De Woningplattegrond Standaard En Ideaal",45.00,23.0
9780415389624,172,"Market Towns : Roles, Challenges, and Prospects",180.00,40.0
9781616892449,2745,"Guastavino Vaulting: The Art of Structural Tile",40.00,42.0
9781590204320,425,"Norman Foster : A Life in Architecture",37.95,42.0
9780470505526,40,"Guidelines for Laboratory Design: Health, Safety, and Environmental Considerations",154.95,35.0
9780470294550,2348,"Managing and Leading Software Projects",107.95,35.0
9780078136337,25,"Elementary Statistics: A Step-by-Step Approach with Formula Card",207.00,35.0
9781118138076,40,"Organometallic Chemistry of the Transition Metals",99.95,35.0
9780854041824,397,"Nomenclature of Organic Chemistry : Iupac Recommendations 2012 and Preferred Iupac Names",280.00,23.0
9780231151184,106,"Accounting for Value",44.95,42.0
9780262517683,110,"Planning Ideas That Matter : Livability, Territoriality, Governance, and Reflective Practice",27.00,20.0
9781844676903,2540,"Artificial Hells : Participatory Art and the Politics of Spectatorship",29.95,42.0
9780062236524,3481,"Visual Miscellaneum : A Colorful Guide to the World's Most Consequential Trivia",26.99,42.0
9780374285814,143,"Walkable City : How Downtown Can Save America, One Step at a Time",27.00,42.0
9780226816371,36,"A Manual for Writers of Research Papers, Theses, and Dissertations: Chicago Style for Students and Researchers",42.50,40.0
9780983908500,2911,"A Dictionary of Civil, Water Resources & Environmental Engineering",69.99,32.0
9780816679577,2276,"Picturing the Cosmos : Hubble Space Telescope Images and the Astronomical Sublime",29.95,40.0
9780849321160,45,"Principles and Practices in Plant Ecology Allelochemical Interactions",262.00,40.0
9781420078114,3196,"Introduction to Green Chemistry",115.95,40.0
9781107658325,3603,"Academic Encounters 2ED 3 Student's Book  (Reading & Writing) w/NO Ans.",694.00,30.0
9781466555570,32,"Applied Medical Image Processing: A Basic Course",79.95,40.0
9781107602977,3603,"Academic Encounters 2ED 4 Human Behavior Student's Book (Reading & Writing)  w/NO Ans.",694.00,30.0
9780470723272,40,"General and Applied Toxicology 6 vols.",1650.00,35.0
9783110196382,4220,"Africa, South and Southeast Asia",49.00,20.0
9783110196375,4220,"Pacific and Australasia",29.95,20.0
9783110196368,4220,"Americas and the Carribean",29.95,20.0
9783110196351,4220,"British Islands",29.95,20.0
9789810215422,2681,"Symmetry and Topology in Chemical Reactivity",120.00,40.0
9780195069181,28,"Introduction to Molecular Orbitals",89.95,40.0
9780470770108,40,"Analog Integrated Circuit Design",206.95,60.0
9780989675109,9523,"iOS 7 By Tutorials",54.00,20.0
9781449342753,2669,"Ios 6 Programming Cookbook",54.99,42.0
9781449327149,2669,"21st Century C",29.99,42.0
9780521339438,8,"Introduction to General Relativity",56.00,40.0
9781597751193,5776,"National Geographic Destination City Map Rome : Italy",7.95,42.0
9781597750257,5776,"National Geographic Destination City Map Washington D.C.",7.95,42.0
9780981531649,9525,"Programming in Scala: A Comprehensive Step-by-Step Guide",54.95,42.0
